Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Color,Airbags,Manufacturerencoded,Modelencoded,Categoryencoded,Fuel typeencoded,Gear box typeencoded,Drive wheelsencoded,Colorencoded
41886,1091,HYUNDAI,H1,2016,Minivan,1,Diesel,2.5,104697,4.0,Automatic,Front,Silver,4,18,474,6,1,0,1,12
3293,1017,HYUNDAI,Elantra,2017,Sedan,1,Petrol,2.0,137997,4.0,Automatic,Front,Blue,12,18,355,8,4,0,1,2
23734,1172,FORD,Taurus,2011,Sedan,1,Petrol,3.5,75010,4.0,Automatic,Front,Silver,4,13,822,8,4,0,1,12
12676,836,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,2.0,229757,4.0,Automatic,Front,White,4,18,753,4,1,0,1,14
17249,777,FORD,Fusion,2014,Sedan,0,Petrol,2.5,92525,4.0,Automatic,Front,Silver,12,13,439,8,4,0,1,12
23436,765,CHEVROLET,Captiva,2015,Jeep,1,Diesel,2.0,72645,4.0,Automatic,Front,Silver,4,6,244,4,1,0,1,12
24775,0,FORD,Fusion phev,2013,Sedan,0,Plug-in Hybrid,2.0,177600,4.0,Automatic,Front,Black,8,13,451,8,5,0,1,1
9095,988,TOYOTA,Prius,2007,Hatchback,0,Hybrid,1.5,175000,4.0,Variator,Front,Red,8,45,681,3,2,3,1,11
21012,781,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,101000,4.0,Tiptronic,Front,Black,12,45,225,8,4,2,1,1
17876,919,FORD,Escape,2012,Jeep,1,Petrol,3.0,135000,4.0,Automatic,4x4,White,6,13,376,4,4,0,0,14
23521,777,TOYOTA,Camry,2014,Sedan,1,Petrol,2.5,74000,4.0,Automatic,Front,Red,8,45,225,8,4,0,1,11
7840,0,NISSAN,Note,2008,Sedan,0,Petrol,1.5,161468,4.0,Variator,Front,Golden,0,32,623,8,4,3,1,5
42651,0,HYUNDAI,Santa FE,2013,Jeep,1,Petrol,2.4,88000,4.0,Tiptronic,4x4,Grey,4,18,753,4,4,2,0,7
12858,934,SUBARU,Forester,2015,Jeep,1,Petrol,2.5,93170,4.0,Automatic,4x4,Red,0,43,425,4,4,0,0,11
14426,779,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,131400,4.0,Automatic,Front,Blue,12,45,225,8,2,0,1,2
19130,0,FIAT,500 Abarth,2013,Coupe,0,Petrol,1.4,98000,4.0,Manual,Front,Black,6,12,50,1,4,1,1,1
16935,0,TOYOTA,Prius,2009,Hatchback,0,Hybrid,1.8,148000,4.0,Automatic,Front,Grey,12,45,681,3,2,0,1,7
20698,697,TOYOTA,Auris,2015,Hatchback,0,Petrol,1.8,78000,4.0,Manual,Front,Silver,10,45,135,3,4,1,1,12
18500,836,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,2.0,142427,4.0,Automatic,Front,Silver,4,18,753,4,1,0,1,12
862,583,FORD,Fiesta,2011,Hatchback,1,Petrol,1.6,175198,4.0,Automatic,Front,Green,12,13,413,3,4,0,1,6
470,697,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8,117006,4.0,Automatic,Front,White,12,48,515,8,4,0,1,14
18189,0,HYUNDAI,Elantra,2012,Sedan,0,Petrol,1.8,121918,4.0,Tiptronic,Front,Grey,2,18,355,8,4,2,1,7
784,271,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.5,0,4.0,Automatic,Front,White,12,45,681,3,2,0,1,14
549,1091,TOYOTA,Camry,2016,Sedan,1,Petrol,2.5,117453,4.0,Automatic,Front,Silver,12,45,225,8,4,0,1,12
15053,627,CHEVROLET,Malibu,2014,Sedan,1,Diesel,2.0,38714,4.0,Automatic,Front,Brown,4,6,580,8,1,0,1,3
549,891,MERCEDES-BENZ,CLA 250,2016,Sedan,1,Petrol,2.0,50552,4.0,Automatic,Front,White,12,28,193,8,4,0,1,14
28300,0,BMW,320,2013,Sedan,1,Petrol,2.0,150000,4.0,Tiptronic,Rear,Black,12,3,31,8,4,2,2,1
19416,531,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,79534,4.0,Automatic,Front,Grey,4,18,355,8,4,0,1,7
27284,639,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2.0,51106,4.0,Automatic,Front,White,4,18,753,4,1,0,1,14
23129,730,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.6,87973,4.0,Automatic,Front,Grey,4,18,355,8,4,0,1,7
4704,0,PEUGEOT,206,2009,Sedan,0,Petrol,1.4,130000,4.0,Manual,Front,Silver,0,34,13,8,4,1,1,12
19130,707,AUDI,A4 premium plius,2011,Sedan,1,Petrol,2.0,181155,4.0,Tiptronic,4x4,Black,8,2,92,8,4,2,0,1
37897,765,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.0,148387,4.0,Automatic,Front,White,4,18,753,4,1,0,1,14
10036,0,MINI,Cooper,2006,Coupe,1,Petrol,1.6,1200,4.0,Tiptronic,Front,Purple,2,30,275,1,4,2,1,10
17939,639,CHEVROLET,Cruze,2014,Sedan,1,Diesel,2.0,135804,4.0,Automatic,Front,Grey,4,6,305,8,1,0,1,7
13736,911,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,2.2,112483,4.0,Automatic,Front,Silver,4,18,753,4,1,0,1,12
4704,934,MAZDA,Mazda 6,2015,Sedan,1,Petrol,2.5,120342,4.0,Automatic,Front,White,12,27,596,8,4,0,1,14
800,0,SUZUKI,Swift,2005,Sedan,0,Petrol,1.3,200000,4.0,Manual,Front,Grey,2,44,815,8,4,1,1,7
22197,609,HONDA,FIT,2016,Hatchback,1,Petrol,1.3,70000,4.0,Automatic,Front,Silver,4,17,389,3,4,0,1,12
12858,843,TOYOTA,Prius,2008,Hatchback,0,Hybrid,1.5,217600,4.0,Automatic,Front,Blue,8,45,681,3,2,0,1,2
94,986,LEXUS,HS 250h,2010,Sedan,1,Hybrid,2.4,224062,4.0,Automatic,Front,Black,12,25,480,8,2,0,1,1
8500,1268,HONDA,Fred,2012,Minivan,0,Petrol,1.5,100000,4.0,Automatic,Front,Black,2,17,433,6,4,0,1,1
282,753,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,2.4,226814,4.0,Automatic,Front,Black,0,18,770,8,2,0,1,1
19444,1051,HYUNDAI,Sonata,2016,Sedan,0,Petrol,2.4,58000,4.0,Tiptronic,Front,Blue,0,18,770,8,4,2,1,2
27284,830,HONDA,FIT,2019,Hatchback,0,Petrol,1.5,1500,4.0,Automatic,Front,Yellow,6,17,389,3,4,0,1,15
10349,0,NISSAN,Tiida,2007,Sedan,0,Petrol,1.6,110000,4.0,Manual,Front,Beige,6,32,827,8,4,1,1,0
17249,706,KIA,Sportage,2011,Jeep,1,Diesel,2.0,58499,4.0,Automatic,Front,Black,4,22,795,4,1,0,1,1
392,481,FORD,Fusion,2017,Sedan,1,Hybrid,2.0,89758,4.0,Automatic,Front,White,0,13,439,8,2,0,1,14
37000,777,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,120804,4.0,Automatic,Front,Silver,4,18,474,6,1,0,1,12
29166,765,HYUNDAI,Sonata,2015,Sedan,1,Petrol,2.0,99200,4.0,Automatic,Front,Black,12,18,770,8,4,0,1,1
7260,761,DAEWOO,Lacetti,2010,Sedan,1,Petrol,1.8,52584,4.0,Automatic,Front,White,4,9,553,8,4,0,1,14
18189,0,TOYOTA,Prius C,2012,Hatchback,0,Hybrid,1.5,174400,4.0,Automatic,Front,Grey,8,45,688,3,2,0,1,7
862,1996,HONDA,Cr-v,2002,Jeep,1,Petrol,2.4,278728,4.0,Automatic,4x4,White,12,17,299,4,4,0,0,14
19757,586,TOYOTA,Prius,2012,Hatchback,1,Hybrid,1.8,101000,4.0,Automatic,Front,Grey,12,45,681,3,2,0,1,7
15681,891,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,282994,4.0,Automatic,Front,Silver,4,18,770,8,3,0,1,12
220,777,TOYOTA,Camry,2014,Sedan,1,Petrol,2.5,214184,4.0,Automatic,Front,Black,12,45,225,8,4,0,1,1
33870,640,BMW,328,2013,Sedan,1,Petrol,2.0,111000,4.0,Tiptronic,Rear,Black,12,3,37,8,4,2,2,1
25500,934,SUBARU,Forester,2015,Jeep,1,Petrol,2.5,69000,4.0,Variator,4x4,Silver,12,43,425,4,4,3,0,12
10349,585,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,317000,4.0,Variator,Front,White,8,45,681,3,2,3,1,14
15681,891,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,290850,4.0,Automatic,Front,Silver,4,18,770,8,3,0,1,12
314,583,NISSAN,Juke,2011,Jeep,1,Petrol,1.6,238995,4.0,Automatic,Front,Blue,0,32,532,4,4,0,1,2
14113,0,FORD,Focus,2013,Sedan,1,Petrol,2.0,76800,4.0,Automatic,Front,Black,6,13,416,8,4,0,1,1
13485,585,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,17000,4.0,Automatic,Front,Black,4,18,355,8,4,0,1,1
7527,0,MERCEDES-BENZ,C 230,2002,Coupe,1,Petrol,1.8,334000,4.0,Manual,Rear,Silver,6,28,165,1,4,1,2,12
12720,475,HYUNDAI,Accent,2012,Sedan,1,Petrol,1.4,141000,4.0,Automatic,Front,White,4,18,97,8,4,0,1,14
7997,642,KIA,Optima,2012,Sedan,1,Petrol,2.0,71172,4.0,Automatic,Front,White,4,22,630,8,4,0,1,14
39085,765,CHEVROLET,Captiva,2015,Jeep,1,Diesel,2.0,76550,4.0,Automatic,Front,Black,4,6,244,4,1,0,1,1
17405,761,TOYOTA,Prius,2010,Sedan,1,Hybrid,1.8,217600,4.0,Automatic,Front,Grey,6,45,681,8,2,0,1,7
28225,645,MERCEDES-BENZ,C 250,2011,Sedan,1,Petrol,1.8,24000,4.0,Tiptronic,Rear,Red,10,28,169,8,4,2,2,11
19676,642,CHEVROLET,Malibu,2012,Sedan,1,Petrol,2.0,194664,4.0,Automatic,Front,White,4,6,580,8,4,0,1,14
706,503,TOYOTA,Prius,2012,Hatchback,1,Hybrid,1.5,160088,4.0,Automatic,Front,Red,12,45,681,3,2,0,1,11
18503,0,TOYOTA,Prius,2010,Sedan,1,Hybrid,1.8,116000,4.0,Variator,Front,Silver,7,45,681,8,2,3,1,12
14834,707,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.0,190000,4.0,Automatic,Front,Grey,4,18,770,8,4,0,1,7
1254,639,AUDI,A4,2014,Sedan,1,Petrol,2.0,42395,4.0,Automatic,4x4,Grey,0,2,84,8,4,0,0,7
12858,761,TOYOTA,Prius,2010,Hatchback,0,Petrol,1.8,19500,4.0,Variator,Front,Blue,6,45,681,3,4,3,1,2
17092,1017,HYUNDAI,Elantra SE,2017,Sedan,0,Petrol,2.0,33097,4.0,Automatic,Front,Red,8,18,365,8,4,0,1,11
9346,363,CHEVROLET,Spark,2014,Hatchback,1,Petrol,1.0,73936,4.0,Automatic,Front,White,4,6,794,3,4,0,1,14
6523,687,DAEWOO,Lacetti,2010,Sedan,1,Petrol,1.6,36125,4.0,Automatic,Front,Blue,4,9,553,8,4,0,1,2
25716,0,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,147745,4.0,Tiptronic,Front,Grey,12,45,225,8,4,2,1,7
24775,528,FORD,Escape Titanium,2014,Jeep,1,Petrol,1.6,131000,4.0,Tiptronic,Front,White,12,13,380,4,4,2,1,14
2038,934,TOYOTA,Camry,2015,Sedan,1,Petrol,2.5,0,4.0,Automatic,Front,Black,12,45,225,8,4,0,1,1
28059,640,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,2.0,52351,4.0,Automatic,Front,White,4,18,753,4,1,0,1,14
50,0,TOYOTA,Prius,2012,Sedan,1,Hybrid,1.8,150000,4.0,Automatic,Front,White,6,45,681,8,2,0,1,14
282,640,AUDI,A4,2013,Sedan,1,Petrol,2.0,157584,4.0,Automatic,4x4,Black,0,2,84,8,4,0,0,1
30,0,HONDA,FIT,2003,Hatchback,0,Petrol,1.3,0,4.0,Automatic,Front,Red,4,17,389,3,4,0,1,11
27598,1017,HYUNDAI,Elantra,2017,Sedan,1,Petrol,2.0,83200,4.0,Tiptronic,Front,Silver,6,18,355,8,4,2,1,12
20071,891,BMW,428,2016,Cabriolet,1,Petrol,2.0,52131,4.0,Automatic,Rear,Black,12,3,44,0,4,0,2,1
33908,639,HYUNDAI,Tucson,2014,Jeep,1,Diesel,2.0,85254,4.0,Automatic,Front,Black,4,18,849,4,1,0,1,1
17035,836,HYUNDAI,Sonata,2010,Sedan,1,Petrol,2.0,144500,4.0,Automatic,Front,White,4,18,770,8,4,0,1,14
11864,687,HYUNDAI,Elantra,2010,Sedan,1,Petrol,1.6,118698,4.0,Automatic,Front,Silver,4,18,355,8,4,0,1,12
45473,0,MERCEDES-BENZ,Sprinter,2008,Microbus,0,Diesel,2.2,190000,4.0,Tiptronic,Rear,Silver,2,28,799,5,1,2,2,12
30,0,HONDA,FIT,2007,Hatchback,0,Petrol,1.3,0,4.0,Automatic,Front,Silver,4,17,389,3,4,0,1,12
3293,475,FIAT,500,2012,Hatchback,1,Petrol,1.4,157317,4.0,Automatic,Front,Red,12,12,48,3,4,0,1,11
36137,880,HYUNDAI,Elantra,2018,Sedan,1,LPG,1.6,47181,4.0,Automatic,Front,Silver,4,18,355,8,3,0,1,12
20385,781,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,162000,4.0,Tiptronic,Front,Black,10,45,225,8,4,2,1,1
22580,0,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,304000,4.0,Tiptronic,Front,Carnelian red,12,45,225,8,4,2,1,4
220,259,CHEVROLET,Volt,2014,Hatchback,1,Hybrid,1.4,110958,4.0,Automatic,Front,Black,0,6,895,3,2,0,1,1
7840,0,HONDA,FIT,2002,Hatchback,0,Petrol,1.3,178000,4.0,Variator,Front,White,2,17,389,3,4,3,1,14
13799,986,HYUNDAI,Sonata,2010,Sedan,0,Petrol,2.4,90000,4.0,Automatic,Front,Red,16,18,770,8,4,0,1,11
16894,583,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,104090,4.0,Automatic,Front,White,4,18,355,8,4,0,1,14
36567,765,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.0,146844,4.0,Automatic,Front,Blue,4,18,753,4,1,0,1,2
25089,629,NISSAN,Juke,2015,Jeep,1,Petrol,1.6,113000,4.0,Tiptronic,4x4,Red,8,32,532,4,4,2,0,11
15681,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,120000,4.0,Automatic,Front,Blue,14,18,355,8,4,0,1,2
8154,583,HYUNDAI,Accent,2011,Hatchback,1,Diesel,1.6,43522,4.0,Automatic,Front,Silver,4,18,97,3,1,0,1,12
1490,586,LEXUS,CT 200h,2012,Hatchback,1,Hybrid,1.8,174106,4.0,Automatic,Front,White,0,25,205,3,2,0,1,14
18503,0,HYUNDAI,Veloster,2011,Hatchback,1,Petrol,1.6,65600,4.0,Tiptronic,Front,Silver,4,18,866,3,4,2,1,12
20385,0,TOYOTA,Prius,2013,Hatchback,1,Petrol,1.8,295142,4.0,Automatic,Front,Silver,12,45,681,3,4,0,1,12
21012,0,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,77000,4.0,Automatic,Front,Blue,10,45,681,3,2,0,1,2
10663,765,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,278223,4.0,Automatic,Front,Silver,4,18,770,8,3,0,1,12
6586,259,CHEVROLET,Volt,2014,Hatchback,1,Hybrid,1.4,112123,4.0,Automatic,Front,Silver,0,6,895,3,2,0,1,12
15994,0,TOYOTA,Prius,2010,Sedan,0,Hybrid,1.8,180000,4.0,Variator,Front,Black,8,45,681,8,2,3,1,1
14113,0,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,1.5,141000,4.0,Automatic,Front,Silver,4,45,112,3,2,0,1,12
18346,629,HYUNDAI,Elantra,2015,Sedan,1,LPG,1.6,31891,4.0,Automatic,Front,Grey,4,18,355,8,3,0,1,7
13626,583,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.6,154148,4.0,Automatic,Front,Black,4,6,305,8,4,0,1,1
5645,640,SUBARU,XV,2013,Sedan,1,Petrol,2.0,105523,4.0,Automatic,4x4,Blue,0,43,920,8,4,0,0,2
4547,474,CHEVROLET,Volt,2013,Hatchback,1,Hybrid,1.4,150517,4.0,Automatic,Front,Black,0,6,895,3,2,0,1,1
188,781,FORD,Fusion,2012,Sedan,1,Petrol,2.5,216035,4.0,Automatic,Front,Grey,12,13,439,8,4,0,1,7
36899,1091,HYUNDAI,H1,2016,Minivan,1,Diesel,2.5,119098,4.0,Automatic,Front,Silver,4,18,474,6,1,0,1,12
15681,707,AUDI,A4,2011,Sedan,1,Petrol,2.0,190000,4.0,Tiptronic,4x4,Grey,12,2,84,8,4,2,0,7
27911,779,TOYOTA,RAV 4,2013,Jeep,0,Petrol,2.5,83200,4.0,Automatic,4x4,Silver,0,45,717,4,4,0,0,12
8000,0,OPEL,Astra g,2000,Hatchback,0,Petrol,1.6,258000,4.0,Manual,Front,Black,4,33,131,3,4,1,1,1
8781,0,MERCEDES-BENZ,C 220,1999,Sedan,0,Diesel,2.2,319990,4.0,Manual,Rear,Silver,2,28,164,8,1,1,2,12
220,1327,TOYOTA,Camry,2018,Sedan,1,Petrol,2.5,60915,4.0,Automatic,Front,White,12,45,225,8,4,0,1,14
5200,0,VOLKSWAGEN,Passat,1999,Sedan,1,CNG,1.8,0,4.0,Manual,Front,Black,2,48,657,8,0,1,1,1
6586,0,TOYOTA,Corolla,2001,Sedan,0,Petrol,1.5,138000,4.0,Automatic,Front,Silver,2,45,281,8,4,0,1,12
10349,0,HONDA,FIT,2005,Hatchback,0,Petrol,1.3,156000,4.0,Automatic,Front,Silver,4,17,389,3,4,0,1,12
25089,0,სხვა,IVECO DAYLY,2007,Microbus,0,Diesel,2.3,328000,4.0,Manual,Rear,White,1,50,497,5,1,1,2,14
18817,400,CHEVROLET,Volt,2018,Sedan,1,Hybrid,1.5,70720,4.0,Automatic,Front,Black,12,6,895,8,2,0,1,1
21012,1077,TOYOTA,CHR,2019,Jeep,1,Petrol,2.0,19834,4.0,Automatic,Front,Silver,12,45,192,4,4,0,1,12
11290,1277,HYUNDAI,Santa FE,2018,Sedan,1,Petrol,2.4,10990,4.0,Automatic,Front,Black,12,18,753,8,4,0,1,1
627,1024,NISSAN,Altima,2010,Sedan,1,Petrol,2.5,238342,4.0,Automatic,Front,Black,12,32,111,8,4,0,1,1
24775,777,TOYOTA,Camry SPORT,2014,Sedan,1,Petrol,2.5,96000,4.0,Tiptronic,Front,Grey,10,45,232,8,4,2,1,7
45445,1249,CHEVROLET,Impala,2017,Sedan,1,Petrol,2.5,65496,4.0,Automatic,Front,Black,4,6,501,8,4,0,1,1
3136,271,TOYOTA,Prius C,2014,Hatchback,1,Hybrid,1.5,252442,4.0,Automatic,Front,Grey,0,45,688,3,2,0,1,7
25716,831,FORD,Transit,2011,Goods wagon,0,Diesel,2.4,117277,4.0,Manual,Rear,White,4,13,834,2,1,1,2,14
282,753,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,2.4,93816,4.0,Automatic,Front,Black,0,18,770,8,2,0,1,1
11102,790,HYUNDAI,Elantra,2009,Sedan,1,Petrol,1.6,186434,4.0,Automatic,Front,Silver,4,18,355,8,4,0,1,12
13485,878,TOYOTA,Prius,2009,Hatchback,0,Hybrid,1.8,257000,4.0,Automatic,Front,Golden,6,45,681,3,2,0,1,5
11604,583,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,51211,4.0,Automatic,Front,Black,4,18,355,8,4,0,1,1
14950,0,SUBARU,Impreza,2011,Hatchback,0,Petrol,2.0,128000,4.0,Variator,4x4,Silver,8,43,502,3,4,3,0,12
28852,0,TOYOTA,Corolla,2014,Sedan,1,Petrol,1.6,112000,4.0,Tiptronic,Front,White,8,45,281,8,4,2,1,14
14113,0,MINI,Cooper,2008,Hatchback,1,Petrol,1.6,180000,4.0,Automatic,Front,White,8,30,275,3,4,0,1,14
1500,0,TOYOTA,Hilux,2010,Pickup,1,Diesel,2.5,33200,4.0,Manual,4x4,White,4,45,487,7,1,1,0,14
5959,0,VOLKSWAGEN,Golf,2000,Sedan,0,CNG,1.6,187000,4.0,Manual,Front,Silver,4,48,463,8,0,1,1,12
33908,833,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.2,150000,4.0,Automatic,Front,Grey,4,18,753,4,1,0,1,7
13172,900,KIA,Optima,2015,Sedan,0,Petrol,2.4,111746,4.0,Automatic,Front,White,0,22,630,8,4,0,1,14
549,1017,HYUNDAI,Elantra,2017,Sedan,1,Petrol,2.0,87357,4.0,Automatic,Front,Blue,12,18,355,8,4,0,1,2
9722,609,TOYOTA,Camry,2018,Sedan,1,Hybrid,2.5,127515,4.0,Automatic,Front,Black,12,45,225,8,2,0,1,1
12544,0,OPEL,Astra,2005,Hatchback,0,Diesel,1.7,179000,4.0,Manual,Front,Silver,6,33,122,3,1,1,1,12
21285,691,HONDA,FIT,2017,Hatchback,1,Petrol,1.3,68415,4.0,Automatic,Front,Black,4,17,389,3,4,0,1,1
11290,843,TOYOTA,Prius,2008,Hatchback,0,Hybrid,1.5,188000,4.0,Variator,Front,Golden,7,45,681,3,2,3,1,5
10381,583,HYUNDAI,I30,2011,Hatchback,1,Diesel,1.6,56581,4.0,Automatic,Front,Black,4,18,491,3,1,0,1,1
8938,1236,HONDA,FIT,2011,Hatchback,0,Hybrid,1.3,121000,4.0,Variator,Front,White,0,17,389,3,2,3,1,14
4704,0,MERCEDES-BENZ,320,2000,Coupe,1,Petrol,3.2,320000,4.0,Automatic,Front,Black,4,28,31,1,4,0,1,1
22580,889,KIA,Optima,2016,Sedan,1,Petrol,2.0,62876,4.0,Automatic,Front,White,4,22,630,8,4,0,1,14
941,586,TOYOTA,Prius,2012,Hatchback,1,Hybrid,1.8,0,4.0,Automatic,Front,Blue,12,45,681,3,2,0,1,2
9408,0,FORD,Transit,1999,Microbus,0,Diesel,2.5,270000,4.0,Manual,Rear,Blue,2,13,834,5,1,1,2,2
18503,749,KIA,Optima,2014,Sedan,1,Petrol,2.4,89920,4.0,Tiptronic,Front,Grey,12,22,630,8,4,2,1,7
25716,781,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,107000,4.0,Automatic,Front,Black,12,45,225,8,2,0,1,1
13485,690,CHEVROLET,Cruze Premier,2016,Sedan,1,Petrol,1.5,112879,4.0,Automatic,Front,Black,8,6,313,8,4,0,1,1
22900,0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,99000,4.0,Variator,Front,White,10,45,681,3,2,3,1,14
14454,583,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,127500,4.0,Automatic,Front,White,4,18,355,8,4,0,1,14
22894,777,TOYOTA,Camry,2014,Sedan,0,Petrol,2.5,58400,4.0,Tiptronic,Front,Grey,12,45,225,8,4,2,1,7
31650,777,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,164805,4.0,Automatic,Front,White,4,18,474,6,1,0,1,14
6899,0,MERCEDES-BENZ,A 170,2006,Sedan,0,Petrol,1.7,149000,4.0,Tiptronic,Front,Carnelian red,6,28,76,8,4,2,1,4
10663,503,TOYOTA,Prius C,2012,Hatchback,1,Hybrid,1.5,130000,4.0,Automatic,Front,Sky blue,12,45,688,3,2,0,1,13
14426,586,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,127324,4.0,Automatic,Front,Black,5,45,681,8,2,0,1,1
17876,0,FORD,Transit,2008,Microbus,0,Diesel,2.4,160000,4.0,Manual,Rear,White,2,13,834,5,1,1,2,14
45633,765,SSANGYONG,REXTON,2015,Jeep,1,Diesel,2.0,59077,4.0,Automatic,Front,Black,4,42,726,4,1,0,1,1
9722,456,TOYOTA,Camry,2015,Sedan,1,Hybrid,2.5,241227,4.0,Automatic,Front,Silver,12,45,225,8,2,0,1,12
24123,642,HYUNDAI,Tucson,2012,Jeep,1,Diesel,2.0,169700,4.0,Automatic,Front,Silver,4,18,849,4,1,0,1,12
18817,0,RENAULT,Clio,2013,Hatchback,0,Diesel,1.5,0,4.0,Manual,Front,White,4,36,265,3,1,1,1,14
22266,639,MITSUBISHI,Outlander SPORT,2014,Jeep,0,Petrol,2.0,77000,4.0,Tiptronic,4x4,Black,10,31,643,4,4,2,0,1
29323,765,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.0,81142,4.0,Automatic,Front,White,4,18,753,4,1,0,1,14
7840,1677,FORD,Transit,2003,Microbus,0,Diesel,2.0,240000,4.0,Manual,Front,White,2,13,834,5,1,1,1,14
10036,475,FIAT,500L LONG,2012,Coupe,0,Petrol,1.4,83545,4.0,Automatic,Front,Black,12,12,61,1,4,0,1,1
26096,891,CHEVROLET,Orlando,2016,Jeep,1,LPG,2.0,121940,4.0,Automatic,Front,White,4,6,636,4,3,0,1,14
10000,0,FORD,Transit,2002,Goods wagon,0,Diesel,2.0,135000,4.0,Manual,Front,White,2,13,834,2,1,1,1,14
18503,0,TOYOTA,Camry,2007,Sedan,1,Hybrid,2.4,248000,4.0,Automatic,Front,Red,6,45,225,8,2,0,1,11
19823,501,TOYOTA,Aqua,2014,Hatchback,1,Petrol,1.5,122727,4.0,Automatic,Front,Black,4,45,112,3,4,0,1,1
35899,770,HYUNDAI,Tucson,2016,Jeep,1,Diesel,1.7,186097,4.0,Automatic,Front,White,4,18,849,4,1,0,1,14
16935,777,FORD,Fusion,2014,Sedan,0,Petrol,2.5,130000,4.0,Automatic,Front,White,10,13,439,8,4,0,1,14
35438,1325,MAZDA,CX-9,2019,Sedan,1,Petrol,2.5,11746,4.0,Automatic,Front,Grey,12,27,215,8,4,0,1,7
1333,949,FORD,Ranger,2010,Pickup,1,Petrol,2.3,249683,4.0,Automatic,Rear,Grey,12,13,736,7,4,0,2,7
21012,0,KIA,Optima,2013,Sedan,1,Petrol,2.4,101037,4.0,Tiptronic,Front,Carnelian red,12,22,630,8,4,2,1,4
16778,707,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,83251,4.0,Automatic,Front,White,4,18,849,4,1,0,1,14
19914,891,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,209744,4.0,Automatic,Front,White,4,18,770,8,3,0,1,14
43905,0,TOYOTA,CHR,2018,Jeep,0,Petrol,2.0,23400,4.0,Tiptronic,Front,Sky blue,12,45,192,4,4,2,1,13
22269,751,JEEP,Compass,2013,Jeep,1,Petrol,2.4,165000,4.0,Automatic,Front,Grey,4,21,274,4,4,0,1,7
3607,900,CHRYSLER,200,2015,Sedan,1,Petrol,2.4,75486,4.0,Automatic,Front,Black,12,7,12,8,4,0,1,1
13987,642,CHEVROLET,Cruze,2012,Sedan,1,Diesel,2.0,104967,4.0,Automatic,Front,Grey,4,6,305,8,1,0,1,7
549,585,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,65989,4.0,Automatic,Front,Silver,12,25,205,3,2,0,1,12
23521,777,TOYOTA,Camry,2014,Sedan,1,Petrol,2.5,88000,4.0,Tiptronic,Front,Black,11,45,225,8,4,2,1,1
13998,707,MITSUBISHI,Outlander,2011,Jeep,1,Petrol,2.0,100000,4.0,Tiptronic,4x4,Black,8,31,640,4,4,2,0,1
16766,836,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,205000,4.0,Automatic,Front,Grey,4,18,849,4,1,0,1,7
35846,1249,HYUNDAI,H1,2017,Universal,1,Diesel,2.5,143629,4.0,Automatic,Front,Black,4,18,474,9,1,0,1,1
